sid,id,minority,female,ses,mathach,size,catholic,pracad,disclim,himinty,meanses
S4333,6144,other,male,0.412,2.503,1608,public,0.17,1.329,0,-0.432
S4334,6144,other,female,-1.508,8.519,1608,public,0.17,1.329,0,-0.432
S4335,6144,other,male,-0.508,15.139,1608,public,0.17,1.329,0,-0.432
S4336,6144,other,male,-0.968,3.719,1608,public,0.17,1.329,0,-0.432
S4337,6144,other,female,-1.368,5.143,1608,public,0.17,1.329,0,-0.432
S4338,6170,minority,female,0.462,8.954,2126,public,0.25,0.432,1,-0.296
S4339,6170,other,female,0.132,20.087,2126,public,0.25,0.432,1,-0.296
S4340,6170,minority,female,1.002,19.951,2126,public,0.25,0.432,1,-0.296
S4341,6170,other,male,-0.048,22.3,2126,public,0.25,0.432,1,-0.296
S4342,6170,other,female,0.072,14.148,2126,public,0.25,0.432,1,-0.296
S4343,6170,other,female,-0.818,13.626,2126,public,0.25,0.432,1,-0.296
S4344,6170,minority,male,-0.398,16.68,2126,public,0.25,0.432,1,-0.296
S4345,6170,other,male,-1.298,15.085,2126,public,0.25,0.432,1,-0.296
S4346,6170,other,female,0.142,1.01,2126,public,0.25,0.432,1,-0.296
S4347,6170,other,male,-0.818,23.917,2126,public,0.25,0.432,1,-0.296
S4348,6170,other,female,-0.518,4.27,2126,public,0.25,0.432,1,-0.296
S4349,6170,other,female,0.422,13.298,2126,public,0.25,0.432,1,-0.296
S4350,6170,other,male,-0.538,20.251,2126,public,0.25,0.432,1,-0.296
S4351,6170,other,male,-0.948,10.991,2126,public,0.25,0.432,1,-0.296
S4352,6170,other,male,-1.008,3.253,2126,public,0.25,0.432,1,-0.296
S4353,6170,minority,female,-2.398,0.379,2126,public,0.25,0.432,1,-0.296
S4354,6170,other,female,0.532,24.012,2126,public,0.25,0.432,1,-0.296
S4355,6170,minority,female,-0.778,-0.205,2126,public,0.25,0.432,1,-0.296
S4356,6170,other,male,-0.258,23.231,2126,public,0.25,0.432,1,-0.296
S4357,6170,other,female,-0.458,18.317,2126,public,0.25,0.432,1,-0.296
S4358,6170,other,male,1.182,24.247,2126,public,0.25,0.432,1,-0.296
S4359,6291,minority,male,-0.228,10.305,1037,public,0.26,-0.303,1,-0.516
S4360,6291,minority,female,-0.688,11.178,1037,public,0.26,-0.303,1,-0.516
S4361,6291,minority,male,-0.528,17.11,1037,public,0.26,-0.303,1,-0.516
S4362,6291,minority,female,-0.838,8.031,1037,public,0.26,-0.303,1,-0.516
S4363,6291,minority,male,-0.178,17.821,1037,public,0.26,-0.303,1,-0.516
S4364,6291,minority,female,-0.658,4.633,1037,public,0.26,-0.303,1,-0.516
S4365,6291,minority,female,-0.238,12.085,1037,public,0.26,-0.303,1,-0.516
S4366,6291,other,female,-1.098,3.309,1037,public,0.26,-0.303,1,-0.516
S4367,6291,minority,male,-0.318,0.612,1037,public,0.26,-0.303,1,-0.516
S4368,6291,minority,female,-0.778,1.803,1037,public,0.26,-0.303,1,-0.516
S4369,6291,other,female,-0.388,8.022,1037,public,0.26,-0.303,1,-0.516
S4370,6291,other,female,-0.408,4.01,1037,public,0.26,-0.303,1,-0.516
S4371,6291,minority,male,-1.498,5.9,1037,public,0.26,-0.303,1,-0.516
S4372,6291,minority,male,-0.158,9.182,1037,public,0.26,-0.303,1,-0.516
S4373,6291,minority,female,-1.308,7.133,1037,public,0.26,-0.303,1,-0.516
S4374,6291,other,female,-0.478,6.294,1037,public,0.26,-0.303,1,-0.516
S4375,6291,minority,female,-0.218,15.823,1037,public,0.26,-0.303,1,-0.516
S4376,6291,minority,female,-0.048,14.38,1037,public,0.26,-0.303,1,-0.516
S4377,6291,minority,female,-1.458,3.326,1037,public,0.26,-0.303,1,-0.516
S4378,6291,other,female,-0.068,5.5,1037,public,0.26,-0.303,1,-0.516
S4379,6291,minority,female,-1.518,3.377,1037,public,0.26,-0.303,1,-0.516
S4380,6291,minority,female,-1.518,7.026,1037,public,0.26,-0.303,1,-0.516
S4381,6291,other,female,0.482,23.578,1037,public,0.26,-0.303,1,-0.516
S4382,6291,minority,female,0.312,19.619,1037,public,0.26,-0.303,1,-0.516
S4383,6291,minority,male,-0.258,23.137,1037,public,0.26,-0.303,1,-0.516
S4384,6291,other,female,-0.158,16.177,1037,public,0.26,-0.303,1,-0.516
S4385,6291,minority,female,-1.858,15.868,1037,public,0.26,-0.303,1,-0.516
S4386,6291,other,male,0.472,17.446,1037,public,0.26,-0.303,1,-0.516
S4387,6291,minority,male,0.122,18.119,1037,public,0.26,-0.303,1,-0.516
S4388,6291,minority,male,-0.468,-2.092,1037,public,0.26,-0.303,1,-0.516
S4389,6291,minority,female,-1.158,12.663,1037,public,0.26,-0.303,1,-0.516
S4390,6291,minority,male,-1.048,13.835,1037,public,0.26,-0.303,1,-0.516
S4391,6291,minority,female,-0.028,3.872,1037,public,0.26,-0.303,1,-0.516
S4392,6291,minority,female,-0.418,10.092,1037,public,0.26,-0.303,1,-0.516
S4393,6291,other,female,0.362,4.582,1037,public,0.26,-0.303,1,-0.516
S4394,6366,other,female,0.992,19.467,1566,catholic,0.81,-0.667,0,0.316
S4395,6366,other,female,0.752,17.715,1566,catholic,0.81,-0.667,0,0.316
S4396,6366,other,male,-0.678,14.341,1566,catholic,0.81,-0.667,0,0.316
S4397,6366,other,male,1.432,23.04,1566,catholic,0.81,-0.667,0,0.316
S4398,6366,other,male,0.662,24.993,1566,catholic,0.81,-0.667,0,0.316
S4399,6366,other,female,0.942,22.943,1566,catholic,0.81,-0.667,0,0.316
S4400,6366,other,male,1.212,23.525,1566,catholic,0.81,-0.667,0,0.316
S4401,6366,other,male,-0.518,24.133,1566,catholic,0.81,-0.667,0,0.316
S4402,6366,other,male,0.662,21.689,1566,catholic,0.81,-0.667,0,0.316
S4403,6366,other,female,0.142,10.158,1566,catholic,0.81,-0.667,0,0.316
S4404,6366,other,female,0.582,20.761,1566,catholic,0.81,-0.667,0,0.316
S4405,6366,other,female,0.482,22.055,1566,catholic,0.81,-0.667,0,0.316
S4406,6366,minority,male,-0.238,8.933,1566,catholic,0.81,-0.667,0,0.316
S4407,6366,other,female,1.092,24.252,1566,catholic,0.81,-0.667,0,0.316
S4408,6366,other,female,0.802,10.477,1566,catholic,0.81,-0.667,0,0.316
S4409,6366,other,female,0.842,12.082,1566,catholic,0.81,-0.667,0,0.316
S4410,6366,other,female,-0.438,20.619,1566,catholic,0.81,-0.667,0,0.316
S4411,6366,other,female,0.422,3.745,1566,catholic,0.81,-0.667,0,0.316
S4412,6366,minority,male,-1.428,7.292,1566,catholic,0.81,-0.667,0,0.316
S4413,6366,other,female,0.902,14.516,1566,catholic,0.81,-0.667,0,0.316
S4414,6366,other,female,0.092,22.827,1566,catholic,0.81,-0.667,0,0.316
S4415,6366,other,female,0.032,12.211,1566,catholic,0.81,-0.667,0,0.316
S4416,6366,minority,male,0.172,15.183,1566,catholic,0.81,-0.667,0,0.316
S4417,6366,other,male,0.402,9.178,1566,catholic,0.81,-0.667,0,0.316
S4418,6366,other,female,0.072,19.704,1566,catholic,0.81,-0.667,0,0.316
S4419,6366,other,female,0.362,19.685,1566,catholic,0.81,-0.667,0,0.316
S4420,6366,minority,female,0.702,12.565,1566,catholic,0.81,-0.667,0,0.316
S4421,6366,other,male,0.762,22.572,1566,catholic,0.81,-0.667,0,0.316
S4422,6366,minority,female,-0.718,5.932,1566,catholic,0.81,-0.667,0,0.316
S4423,6366,other,male,-0.098,8.34,1566,catholic,0.81,-0.667,0,0.316
S4424,6366,other,male,0.542,15.712,1566,catholic,0.81,-0.667,0,0.316
S4425,6366,other,male,0.222,15.415,1566,catholic,0.81,-0.667,0,0.316
S4426,6366,other,male,1.122,19.41,1566,catholic,0.81,-0.667,0,0.316
S4427,6366,other,male,-0.138,18.12,1566,catholic,0.81,-0.667,0,0.316
S4428,6366,other,male,-0.738,8.317,1566,catholic,0.81,-0.667,0,0.316
S4429,6366,other,female,0.692,12.723,1566,catholic,0.81,-0.667,0,0.316
S4430,6366,other,female,0.542,22.311,1566,catholic,0.81,-0.667,0,0.316
S4431,6366,other,male,0.672,18.33,1566,catholic,0.81,-0.667,0,0.316
S4432,6366,other,female,-0.218,15.019,1566,catholic,0.81,-0.667,0,0.316
S4433,6366,other,female,0.232,10.79,1566,catholic,0.81,-0.667,0,0.316
S4434,6366,other,female,0.062,16.491,1566,catholic,0.81,-0.667,0,0.316
S4435,6366,other,female,0.152,18.028,1566,catholic,0.81,-0.667,0,0.316
S4436,6366,other,female,-0.388,21.264,1566,catholic,0.81,-0.667,0,0.316
S4437,6366,other,female,-0.028,14.318,1566,catholic,0.81,-0.667,0,0.316
S4438,6366,other,male,1.152,15.572,1566,catholic,0.81,-0.667,0,0.316
S4439,6366,other,male,-0.328,21.755,1566,catholic,0.81,-0.667,0,0.316
S4440,6366,other,female,-0.038,19.327,1566,catholic,0.81,-0.667,0,0.316
S4441,6366,minority,male,-0.678,13.882,1566,catholic,0.81,-0.667,0,0.316
S4442,6366,other,female,0.642,3.706,1566,catholic,0.81,-0.667,0,0.316
S4443,6366,other,male,0.852,10.186,1566,catholic,0.81,-0.667,0,0.316
S4444,6366,other,male,1.342,-0.799,1566,catholic,0.81,-0.667,0,0.316
S4445,6366,minority,male,1.102,12.971,1566,catholic,0.81,-0.667,0,0.316
S4446,6366,other,female,-1.068,14.084,1566,catholic,0.81,-0.667,0,0.316
S4447,6366,other,female,1.282,12.104,1566,catholic,0.81,-0.667,0,0.316
S4448,6366,minority,female,0.192,3.57,1566,catholic,0.81,-0.667,0,0.316
S4449,6366,other,male,1.262,24.418,1566,catholic,0.81,-0.667,0,0.316
S4450,6366,other,female,-0.458,11.635,1566,catholic,0.81,-0.667,0,0.316
S4451,6366,other,female,-0.418,24.479,1566,catholic,0.81,-0.667,0,0.316
S4452,6397,other,male,1.042,-1.483,1234,public,0.32,0.642,1,-0.211
S4453,6397,other,female,0.522,13.327,1234,public,0.32,0.642,1,-0.211
S4454,6397,other,female,1.152,10.873,1234,public,0.32,0.642,1,-0.211
S4455,6397,minority,male,0.322,15.109,1234,public,0.32,0.642,1,-0.211
S4456,6397,minority,female,-1.048,6.886,1234,public,0.32,0.642,1,-0.211
S4457,6397,minority,male,-2.058,4.233,1234,public,0.32,0.642,1,-0.211
S4458,6397,other,male,0.772,12.774,1234,public,0.32,0.642,1,-0.211
S4459,6397,other,male,-0.018,13.581,1234,public,0.32,0.642,1,-0.211
S4460,6397,other,male,0.472,3.344,1234,public,0.32,0.642,1,-0.211
S4461,6397,minority,male,-1.388,3.834,1234,public,0.32,0.642,1,-0.211
S4462,6397,other,male,-0.598,23.388,1234,public,0.32,0.642,1,-0.211
S4463,6397,minority,female,-1.788,3.457,1234,public,0.32,0.642,1,-0.211
S4464,6397,other,male,0.142,20.658,1234,public,0.32,0.642,1,-0.211
S4465,6397,minority,male,-0.928,6.842,1234,public,0.32,0.642,1,-0.211
S4466,6397,other,male,-0.158,8.559,1234,public,0.32,0.642,1,-0.211
S4467,6397,minority,female,-0.568,4.918,1234,public,0.32,0.642,1,-0.211
S4468,6397,other,male,-1.448,14.09,1234,public,0.32,0.642,1,-0.211
S4469,6397,other,female,0.262,10.284,1234,public,0.32,0.642,1,-0.211
S4470,6397,other,male,-0.018,6.76,1234,public,0.32,0.642,1,-0.211
S4471,6397,minority,female,0.382,4.496,1234,public,0.32,0.642,1,-0.211
S4472,6397,other,male,1.242,21.663,1234,public,0.32,0.642,1,-0.211
S4473,6397,other,female,-0.288,19.411,1234,public,0.32,0.642,1,-0.211
S4474,6397,other,female,0.042,15.241,1234,public,0.32,0.642,1,-0.211
S4475,6397,other,female,-0.088,18.314,1234,public,0.32,0.642,1,-0.211
S4476,6397,other,female,0.072,14.82,1234,public,0.32,0.642,1,-0.211
S4477,6397,other,female,-0.438,11.505,1234,public,0.32,0.642,1,-0.211
S4478,6397,minority,male,-0.748,4.987,1234,public,0.32,0.642,1,-0.211
S4479,6397,other,female,-1.368,5.641,1234,public,0.32,0.642,1,-0.211
S4480,6397,minority,female,-0.228,2.679,1234,public,0.32,0.642,1,-0.211
S4481,6397,minority,male,-0.098,0.67,1234,public,0.32,0.642,1,-0.211
S4482,6397,other,female,-1.178,15.045,1234,public,0.32,0.642,1,-0.211
S4483,6397,other,male,-0.338,20.828,1234,public,0.32,0.642,1,-0.211
S4484,6397,other,female,-0.118,8.826,1234,public,0.32,0.642,1,-0.211
S4485,6397,other,male,0.552,15.79,1234,public,0.32,0.642,1,-0.211
S4486,6397,other,male,0.792,19.724,1234,public,0.32,0.642,1,-0.211
S4487,6397,other,male,-0.868,20.222,1234,public,0.32,0.642,1,-0.211
S4488,6397,other,female,-0.208,5.688,1234,public,0.32,0.642,1,-0.211
S4489,6397,other,female,1.222,23.261,1234,public,0.32,0.642,1,-0.211
S4490,6397,minority,male,-0.988,10.856,1234,public,0.32,0.642,1,-0.211
S4491,6397,other,male,-0.248,17.857,1234,public,0.32,0.642,1,-0.211
S4492,6397,minority,female,-0.568,3.335,1234,public,0.32,0.642,1,-0.211
S4493,6397,minority,male,-1.308,6.572,1234,public,0.32,0.642,1,-0.211
S4494,6397,other,female,-0.118,7.387,1234,public,0.32,0.642,1,-0.211
S4495,6397,other,male,0.272,24.869,1234,public,0.32,0.642,1,-0.211
S4496,6397,minority,male,-0.028,19.833,1234,public,0.32,0.642,1,-0.211
S4497,6397,other,female,-0.068,21.334,1234,public,0.32,0.642,1,-0.211
S4498,6397,other,male,1.062,17.267,1234,public,0.32,0.642,1,-0.211
S4499,6397,other,male,-0.288,21.887,1234,public,0.32,0.642,1,-0.211
S4500,6397,other,male,-0.188,18.07,1234,public,0.32,0.642,1,-0.211
S4501,6397,other,female,-0.478,12.869,1234,public,0.32,0.642,1,-0.211
S4502,6397,minority,male,-1.308,9.659,1234,public,0.32,0.642,1,-0.211
S4503,6397,minority,female,0.012,6.211,1234,public,0.32,0.642,1,-0.211
S4504,6397,minority,female,0.042,10.388,1234,public,0.32,0.642,1,-0.211
S4505,6397,other,male,-0.498,14.898,1234,public,0.32,0.642,1,-0.211
S4506,6397,other,male,-0.418,17.669,1234,public,0.32,0.642,1,-0.211
S4507,6397,other,male,0.982,21.897,1234,public,0.32,0.642,1,-0.211
S4508,6397,other,female,0.172,24.434,1234,public,0.32,0.642,1,-0.211
S4509,6397,other,male,-0.928,21.557,1234,public,0.32,0.642,1,-0.211
S4510,6397,minority,male,-1.098,11.861,1234,public,0.32,0.642,1,-0.211
S4511,6397,other,male,-0.008,16.811,1234,public,0.32,0.642,1,-0.211
S4512,6415,other,female,-0.588,21.594,296,public,0.48,1.04,0,-0.181
S4513,6415,other,male,-0.808,13.752,296,public,0.48,1.04,0,-0.181
S4514,6415,other,male,-0.998,10.266,296,public,0.48,1.04,0,-0.181
S4515,6415,other,female,0.412,6.46,296,public,0.48,1.04,0,-0.181
S4516,6415,other,male,0.002,23.108,296,public,0.48,1.04,0,-0.181
S4517,6415,other,male,-1.488,2.187,296,public,0.48,1.04,0,-0.181
S4518,6415,other,male,-1.188,12.877,296,public,0.48,1.04,0,-0.181
S4519,6415,other,female,0.082,23.717,296,public,0.48,1.04,0,-0.181
S4520,6415,other,female,-0.268,21.857,296,public,0.48,1.04,0,-0.181
S4521,6415,other,female,0.052,11.85,296,public,0.48,1.04,0,-0.181
S4522,6415,other,male,0.262,21.877,296,public,0.48,1.04,0,-0.181
S4523,6415,other,male,0.372,12.51,296,public,0.48,1.04,0,-0.181
S4524,6415,other,female,-0.058,0.965,296,public,0.48,1.04,0,-0.181
S4525,6415,other,male,0.782,16.623,296,public,0.48,1.04,0,-0.181
S4526,6415,other,female,-0.158,4.653,296,public,0.48,1.04,0,-0.181
S4527,6415,other,female,0.042,3.353,296,public,0.48,1.04,0,-0.181
S4528,6415,other,male,0.942,13.091,296,public,0.48,1.04,0,-0.181
S4529,6415,other,female,-0.328,17.129,296,public,0.48,1.04,0,-0.181
S4530,6415,other,male,-0.118,17.937,296,public,0.48,1.04,0,-0.181
S4531,6415,other,female,-0.278,12.238,296,public,0.48,1.04,0,-0.181
S4532,6415,other,female,-0.018,15.296,296,public,0.48,1.04,0,-0.181
S4533,6415,other,male,-1.038,4.205,296,public,0.48,1.04,0,-0.181
S4534,6415,other,female,0.572,15.117,296,public,0.48,1.04,0,-0.181
S4535,6415,other,male,0.012,11.407,296,public,0.48,1.04,0,-0.181
S4536,6415,other,male,-0.788,1.103,296,public,0.48,1.04,0,-0.181
S4537,6415,other,female,-0.068,10.36,296,public,0.48,1.04,0,-0.181
S4538,6415,other,female,0.962,7.52,296,public,0.48,1.04,0,-0.181
S4539,6415,other,male,0.212,14.397,296,public,0.48,1.04,0,-0.181
S4540,6415,other,male,-1.368,19.749,296,public,0.48,1.04,0,-0.181
S4541,6415,other,male,0.022,20.767,296,public,0.48,1.04,0,-0.181
S4542,6415,other,female,0.912,20.124,296,public,0.48,1.04,0,-0.181
S4543,6415,other,female,0.912,12.268,296,public,0.48,1.04,0,-0.181
S4544,6415,other,female,-1.678,7.035,296,public,0.48,1.04,0,-0.181
S4545,6415,other,female,-0.768,4.292,296,public,0.48,1.04,0,-0.181
S4546,6415,other,male,1.212,21.508,296,public,0.48,1.04,0,-0.181
S4547,6415,other,female,-0.558,13.945,296,public,0.48,1.04,0,-0.181
S4548,6415,other,female,-0.508,9.658,296,public,0.48,1.04,0,-0.181
S4549,6415,other,female,-0.218,9.81,296,public,0.48,1.04,0,-0.181
S4550,6415,other,female,-0.008,-1.818,296,public,0.48,1.04,0,-0.181
S4551,6415,other,male,0.662,17.055,296,public,0.48,1.04,0,-0.181
S4552,6415,minority,male,-0.748,4.731,296,public,0.48,1.04,0,-0.181
S4553,6415,other,male,-0.818,6.552,296,public,0.48,1.04,0,-0.181
S4554,6415,other,male,0.132,1.208,296,public,0.48,1.04,0,-0.181
S4555,6415,other,female,0.022,12.706,296,public,0.48,1.04,0,-0.181
S4556,6415,minority,male,0.112,16.762,296,public,0.48,1.04,0,-0.181
S4557,6415,other,female,-1.218,3.444,296,public,0.48,1.04,0,-0.181
S4558,6415,other,female,-1.658,7.237,296,public,0.48,1.04,0,-0.181
S4559,6415,other,male,-0.498,9.371,296,public,0.48,1.04,0,-0.181
S4560,6415,other,male,-0.218,6.34,296,public,0.48,1.04,0,-0.181
S4561,6415,other,female,-0.458,12.706,296,public,0.48,1.04,0,-0.181
S4562,6415,other,female,0.132,17.118,296,public,0.48,1.04,0,-0.181
S4563,6415,other,female,0.022,21.869,296,public,0.48,1.04,0,-0.181
S4564,6415,other,male,-0.508,2.935,296,public,0.48,1.04,0,-0.181
S4565,6415,other,male,0.462,15.63,296,public,0.48,1.04,0,-0.181
S4566,6443,minority,male,-0.428,6.372,1061,public,0.1,-0.42,0,-0.347
S4567,6443,other,female,-1.408,14.039,1061,public,0.1,-0.42,0,-0.347
S4568,6443,minority,male,-1.168,12.655,1061,public,0.1,-0.42,0,-0.347
S4569,6443,other,male,-0.338,9.865,1061,public,0.1,-0.42,0,-0.347
S4570,6443,minority,female,0.202,9.937,1061,public,0.1,-0.42,0,-0.347
S4571,6443,other,female,0.362,-1.806,1061,public,0.1,-0.42,0,-0.347
S4572,6443,other,female,0.362,22.391,1061,public,0.1,-0.42,0,-0.347
S4573,6443,other,male,-0.898,14.191,1061,public,0.1,-0.42,0,-0.347
S4574,6443,other,female,-1.068,13.014,1061,public,0.1,-0.42,0,-0.347
S4575,6443,other,female,0.642,5.873,1061,public,0.1,-0.42,0,-0.347
S4576,6443,other,female,-0.808,12.427,1061,public,0.1,-0.42,0,-0.347
S4577,6443,other,female,0.422,10.582,1061,public,0.1,-0.42,0,-0.347
S4578,6443,other,female,-0.618,17.731,1061,public,0.1,-0.42,0,-0.347
S4579,6443,other,female,0.762,7.731,1061,public,0.1,-0.42,0,-0.347
S4580,6443,other,female,-0.728,9.522,1061,public,0.1,-0.42,0,-0.347
S4581,6443,other,male,0.222,14.626,1061,public,0.1,-0.42,0,-0.347
S4582,6443,other,female,-0.308,3.93,1061,public,0.1,-0.42,0,-0.347
S4583,6443,minority,male,-1.308,13.861,1061,public,0.1,-0.42,0,-0.347
S4584,6443,other,male,-0.048,18.22,1061,public,0.1,-0.42,0,-0.347
S4585,6443,minority,female,-1.168,-1.199,1061,public,0.1,-0.42,0,-0.347
S4586,6443,minority,male,-2.498,7.096,1061,public,0.1,-0.42,0,-0.347
S4587,6443,minority,female,0.392,6.087,1061,public,0.1,-0.42,0,-0.347
S4588,6443,minority,female,-0.348,5.779,1061,public,0.1,-0.42,0,-0.347
S4589,6443,other,female,0.472,4.745,1061,public,0.1,-0.42,0,-0.347
S4590,6443,other,female,0.442,15.571,1061,public,0.1,-0.42,0,-0.347
S4591,6443,minority,female,-0.398,0.98,1061,public,0.1,-0.42,0,-0.347
S4592,6443,minority,female,-0.388,9.627,1061,public,0.1,-0.42,0,-0.347
S4593,6443,other,male,-0.728,2.493,1061,public,0.1,-0.42,0,-0.347
S4594,6443,minority,male,-0.918,15.06,1061,public,0.1,-0.42,0,-0.347
S4595,6443,other,female,0.702,2.866,1061,public,0.1,-0.42,0,-0.347
S4596,6464,minority,female,-0.518,4.898,1453,public,0.25,2.756,1,-0.67
S4597,6464,minority,male,-1.458,23.822,1453,public,0.25,2.756,1,-0.67
S4598,6464,minority,female,-1.068,2.57,1453,public,0.25,2.756,1,-0.67
S4599,6464,minority,female,-2.328,0.247,1453,public,0.25,2.756,1,-0.67
S4600,6464,minority,male,-0.298,11.448,1453,public,0.25,2.756,1,-0.67
S4601,6464,minority,male,-0.808,4.745,1453,public,0.25,2.756,1,-0.67
S4602,6464,minority,female,-1.288,10.969,1453,public,0.25,2.756,1,-0.67
S4603,6464,minority,female,0.142,14.298,1453,public,0.25,2.756,1,-0.67
S4604,6464,minority,female,-0.208,2.792,1453,public,0.25,2.756,1,-0.67
S4605,6464,minority,male,-0.658,3.721,1453,public,0.25,2.756,1,-0.67
S4606,6464,minority,female,-0.278,11.265,1453,public,0.25,2.756,1,-0.67
S4607,6464,minority,female,-1.458,10.249,1453,public,0.25,2.756,1,-0.67
S4608,6464,minority,female,-1.548,7.235,1453,public,0.25,2.756,1,-0.67
S4609,6464,minority,female,0.232,7.347,1453,public,0.25,2.756,1,-0.67
S4610,6464,minority,male,-1.078,6.198,1453,public,0.25,2.756,1,-0.67
S4611,6464,minority,female,-1.078,2.083,1453,public,0.25,2.756,1,-0.67
S4612,6464,minority,male,0.242,11.771,1453,public,0.25,2.756,1,-0.67
S4613,6464,minority,male,-0.188,6.864,1453,public,0.25,2.756,1,-0.67
S4614,6464,minority,female,0.422,2.291,1453,public,0.25,2.756,1,-0.67
S4615,6464,minority,male,-0.348,3.949,1453,public,0.25,2.756,1,-0.67
S4616,6464,minority,male,-0.178,14.876,1453,public,0.25,2.756,1,-0.67
S4617,6464,minority,female,-0.328,7.962,1453,public,0.25,2.756,1,-0.67
S4618,6464,minority,female,-0.508,6.676,1453,public,0.25,2.756,1,-0.67
S4619,6464,minority,male,-0.438,9.251,1453,public,0.25,2.756,1,-0.67
S4620,6464,minority,female,-1.308,6.921,1453,public,0.25,2.756,1,-0.67
S4621,6464,minority,female,-0.718,7.526,1453,public,0.25,2.756,1,-0.67
S4622,6464,minority,male,-0.788,7.068,1453,public,0.25,2.756,1,-0.67
S4623,6464,minority,female,-0.718,-1.638,1453,public,0.25,2.756,1,-0.67
S4624,6464,minority,male,-1.058,-1.747,1453,public,0.25,2.756,1,-0.67
S4625,6469,other,male,0.282,17.823,565,catholic,1,-0.865,0,0.759
S4626,6469,other,male,1.152,20.396,565,catholic,1,-0.865,0,0.759
S4627,6469,minority,male,0.422,20.159,565,catholic,1,-0.865,0,0.759
S4628,6469,other,male,0.862,24.309,565,catholic,1,-0.865,0,0.759
S4629,6469,minority,male,-1.118,16.217,565,catholic,1,-0.865,0,0.759
S4630,6469,other,male,1.052,22.027,565,catholic,1,-0.865,0,0.759
S4631,6469,other,male,0.892,19.71,565,catholic,1,-0.865,0,0.759
S4632,6469,other,male,1.362,23.081,565,catholic,1,-0.865,0,0.759
S4633,6469,other,male,1.072,17.711,565,catholic,1,-0.865,0,0.759
S4634,6469,other,male,0.942,23.677,565,catholic,1,-0.865,0,0.759
S4635,6469,minority,male,0.832,16.909,565,catholic,1,-0.865,0,0.759
S4636,6469,other,male,0.152,16.352,565,catholic,1,-0.865,0,0.759
